,Ghost_Size,Eligible_Size,Live_Size,Opt_Exp_Return,Opt_Exp_Variance,Effective_Gross_Exposure,Mean_Innovation_Z,Mean_CUSUM_S_t,Vol_Ratio,Mean_LinUCB_Gate,rebalanced,Live_Realized_Return,Ghost_Realized_Return,Eligible_Realized_Return
2025-05-30,4.0,1.0,1.0,0.25,0.003111868301138048,0.25,3.4393420390886997,0.0,0.7552740080401861,1.5,0,-6.245480439548423e-05,-0.01785237300060083,-0.04119062616706637
2025-06-02,4.0,1.0,1.0,0.25,0.003111868301138048,0.25,3.4393420390886997,0.0,0.7552740080401861,1.5,0,-0.004069711486664351,0.002292841698155579,-0.011595057132740338
2025-06-03,6.0,1.0,1.0,0.25,0.00467947426801962,0.25,1.5058405675969313,0.0,0.5211235906111057,1.75,1,0.0019537605465758112,0.018726082996038507,0.06624294979118917
2025-06-04,5.0,2.0,2.0,0.48665942438989385,0.007548620560939849,0.48665942438989385,2.5728123745992106,0.0,0.3303431617448597,1.95,1,0.0010470065219567726,0.0012432210501518437,0.03156729225658195
2025-06-05,5.0,2.0,2.0,0.48665942438989385,0.007548620560939849,0.48665942438989385,2.5728123745992106,0.0,0.3303431617448597,1.95,0,0.0005809299293306758,0.006137937704417951,-0.061606450920589806
2025-06-06,6.0,1.0,1.0,0.25,0.003003967147615537,0.25,3.63978418160149,0.0,0.23163611307248638,2.125,1,-0.0016343218531357229,0.01918115590117453,0.04568757262940304
2025-06-09,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2873526227080333,2.142857142857143,1,0.006505564914659923,0.022471383979228543,0.010428179558947148
2025-06-10,7.0,1.0,1.0,0.25,0.004743344961625504,0.25,2.2836372551480033,0.0,0.2941088874866239,2.142857142857143,1,0.0008891228504210869,0.015868297356164573,0.03362591807380433
2025-06-11,7.0,1.0,1.0,0.25,0.004743344961625504,0.25,2.2836372551480033,0.0,0.2941088874866239,2.142857142857143,0,-5.821288821172832e-05,-0.010775106237647658,0.044139250370307526
2025-06-12,7.0,1.0,1.0,0.25,0.004743344961625504,0.25,2.2836372551480033,0.0,0.2941088874866239,2.142857142857143,0,0.0014878174860644133,-0.01124764357623076,-0.04090900197879732
2025-06-13,7.0,1.0,1.0,0.25,0.004743344961625504,0.25,2.2836372551480033,0.0,0.2941088874866239,2.142857142857143,0,-0.004767009555241453,0.010589824332370101,-0.022460895035941286
2025-06-16,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37732554887569786,2.0,1,0.0032317557081806836,0.011029603552288325,0.03992620402500591
2025-06-17,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37732554887569786,2.0,0,-0.0035493029985047553,-0.0017718332294044403,-0.022085878904395728
2025-06-18,6.0,1.0,1.0,0.25,0.004288372817609174,0.25,1.851082191942709,0.0,0.5174584975809419,1.75,1,0.0,0.010547697370276499,-0.01566668900499746
2025-06-20,6.0,1.0,1.0,0.25,0.004288372817609174,0.25,1.851082191942709,0.0,0.5174584975809419,1.75,0,-6.448990643670438e-05,0.009416575355565504,-0.004710213666031526
2025-06-23,6.0,3.0,3.0,0.6458736976184738,0.004403645832309008,0.6458736976184738,1.724371490253547,0.0,0.5161155636346049,1.625,1,-0.009124043616749344,-0.026625089563604543,-0.04696464538842937
2025-06-24,6.0,3.0,3.0,0.6458736976184738,0.004403645832309008,0.6458736976184738,1.724371490253547,0.0,0.5161155636346049,1.625,0,0.0015981482898110855,-0.017098787453780462,0.026947847832174743
2025-06-25,6.0,1.0,1.0,0.25,0.004462210560668068,0.25,1.851082191942709,0.0,0.4182820167337424,1.75,1,0.003586162641516344,0.015785032273558652,0.05224888796755933
2025-06-26,6.0,2.0,2.0,0.41371782965105447,0.004109773232832981,0.41371782965105447,2.6967878924929813,0.0,0.3622329348251274,1.75,1,-0.0025988654616088125,0.02115278524587061,-0.0424684673850555
2025-06-27,8.0,3.0,3.0,0.6839143999718579,0.0076242610160744,0.6839143999718579,2.8375275748462028,0.0,0.37704955601110035,1.78125,1,-0.0008562282312338798,-0.01079309219730773,-0.01715477468221338
2025-06-30,7.0,1.0,1.0,0.25,0.001310156591942931,0.25,1.5554530978551409,0.0,0.36766056098201716,1.7142857142857142,1,0.005823330772984026,0.0021831895666675205,0.0025339695074846347
2025-07-01,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3575755015660132,1.8214285714285714,1,-0.009071869369476238,0.0007426296407964106,0.04451035705420425
2025-07-02,6.0,1.0,1.0,0.25,0.002446691378974201,0.25,1.8819895937632225,0.0,0.3562916011473045,1.875,1,0.0012496102200350023,0.022685738768182473,0.052519479356748056
2025-07-03,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1494320337586274,2.17,1,-6.620106496812994e-05,-0.0009428841022615098,-0.027131711236001887
2025-07-07,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1494320337586274,2.17,0,-0.00045820513999683676,-0.006183646981851365,-0.032061760901081704
2025-07-08,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1494320337586274,2.17,0,0.0,0.0093625037435765,0.040821960827112314
2025-07-09,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1494320337586274,2.17,0,0.0,-0.039514258432498006,0.06100943046120677
2025-07-10,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1494320337586274,2.17,0,0.0,0.023120606288991485,0.026813397048741416
2025-07-11,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1494320337586274,2.17,0,0.0,-0.006788244180988112,0.002922775179740711
2025-07-14,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1494320337586274,2.17,0,0.0,-0.048011665829023054,-0.09190748636527046
2025-07-15,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1494320337586274,2.17,0,0.0,0.01135559414335674,-0.019598719309667723
2025-07-16,12.0,2.0,2.0,0.4843624647932513,0.002749247372225909,0.4843624647932513,2.4687228139445114,0.0,0.81309629203654,1.875,1,0.0,0.014742959516026222,0.022695747651788833
2025-07-17,12.0,4.0,4.0,0.8498297718909995,0.007011879931381915,0.8498297718909995,2.4286056144658605,0.0,0.8331564899157524,1.875,1,-0.000136511433791342,-0.009200949042781015,0.06503351536972546
2025-07-18,11.0,5.0,5.0,1.0436286342431795,0.010602507701343983,1.0436286342431795,2.418477095079737,0.0,0.8846946088153683,1.8409090909090908,1,-0.006296762480030305,-0.04733834004953186,0.03152895692505808
2025-07-21,9.0,3.0,3.0,0.6931219169248772,0.006574741351746756,0.6931219169248772,2.3962581886046364,0.0,0.837456519873911,2.0,1,0.007449676309482678,-0.00894169850061699,0.004824282833458593
2025-07-22,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8478654051902441,2.1,1,0.007840707268519154,-0.023302856191388388,0.033835987131833445
2025-07-23,12.0,2.0,2.0,0.4322200972313459,0.005731362421695469,0.4322200972313459,2.089957848653581,0.0,0.6474501910270345,2.154166666666667,1,0.0031172895170534787,0.03195234711390449,0.04392671297730466
2025-07-24,13.0,1.0,1.0,0.25,0.006154706810140844,0.25,3.1651737439653043,0.0,0.715243219662871,2.0423076923076926,1,-0.00012923704859479912,-0.004912836712359647,0.07388352073397031
2025-07-25,12.0,5.0,5.0,0.997628902988937,0.01291520363529992,0.997628902988937,2.733288473342012,0.0,0.7902574723349948,1.9625000000000001,1,0.04703151485391022,-0.013014897292604521,0.10902073978680793
2025-07-28,13.0,4.0,4.0,0.782279300899098,0.007927465154475998,0.782279300899098,2.5535193693186264,0.0,0.8161458652904304,2.1576923076923076,1,0.002146043022792643,0.016645611157880325,0.03247955932886426
2025-07-29,14.0,1.0,1.0,0.25,0.001034737640339902,0.25,2.5263913559401563,0.0,0.8688923999232377,2.164285714285714,1,0.010277676591867069,-0.01875358007871908,-0.0036237069864147875
2025-07-30,12.0,3.0,3.0,0.6115588348859207,0.01820084316840412,0.6115588348859207,3.396770470884236,0.0,0.6879534965424441,2.0833333333333335,1,-0.0003995719715123025,-0.009734192660614815,0.03488307648027944
2025-07-31,14.0,6.0,6.0,1.1209298900336468,0.012877701025762814,1.1209298900336468,3.0313335092514837,0.0,0.5573346485927553,2.0785714285714287,1,0.0019693923332793073,-0.022937076986625837,-0.0464421314873712
2025-08-01,18.0,6.0,6.0,1.1669263441632753,0.011136321002530938,1.1669263441632753,2.9138144556160266,0.0,0.6692425822182806,2.1166666666666667,1,-0.0015988177645333002,0.025544477762787787,-0.03992097822242091
2025-08-04,17.0,4.0,4.0,0.6739398431872401,0.007348685795972123,0.6739398431872401,3.018586543412815,0.0,0.4508422173943698,1.9205882352941175,1,-0.010631283812277403,-0.0352978761530377,-0.03263047487699722
2025-08-05,16.0,4.0,4.0,0.8056574842202182,0.010693504802852676,0.8056574842202182,2.540073459715672,0.0,1.129854316031796,1.75625,1,-0.01831195357272175,-0.023426453503576306,-0.049845727035868426
2025-08-06,17.0,3.0,3.0,0.5116424431250988,0.005698398237617733,0.5116424431250988,2.916419134870481,0.0,1.1238327289715524,1.5205882352941178,1,-0.022032729133149465,-0.03157277784672852,0.01849116564166775
2025-08-07,17.0,5.0,5.0,0.8566289079646092,0.009768080811969351,0.8566289079646092,2.501952211029969,0.0,1.1214261183287875,1.5205882352941178,1,0.0036970879249182964,0.01720432802283156,0.012079061758639709
2025-08-08,19.0,3.0,3.0,0.5813473972740341,0.007951186408176013,0.5813473972740341,2.0501994948587803,0.0,1.042868019533194,1.6763157894736842,1,-0.007315980996185023,-0.031048349603596925,-0.0015028281941626975
2025-08-11,17.0,2.0,2.0,0.4433427707049191,0.008650294832453775,0.4433427707049191,2.304453277254721,0.0,0.7906724355322223,1.8058823529411765,1,-0.001367327728943657,-0.007844838674473609,-0.009849217780637964
2025-08-12,14.0,1.0,1.0,0.25,0.005697593515750542,0.25,3.0532769299608966,0.0,0.2926496492879307,2.085714285714286,1,0.0012135910641324354,-0.006520264899188,0.04780266416227952
2025-08-13,14.0,1.0,1.0,0.25,0.005697593515750542,0.25,3.0532769299608966,0.0,0.2926496492879307,2.085714285714286,0,-0.001432858868408271,0.04882804063947899,-0.10708254089574587
2025-08-14,14.0,2.0,2.0,0.4198342319732781,0.0050630618602893005,0.4198342319732781,2.4215231247490383,0.0,1.0310366955514154,1.8464285714285715,1,-0.0013017885146058283,0.011017576847001331,0.00485400934199709
2025-08-15,14.0,2.0,2.0,0.4198342319732781,0.0050630618602893005,0.4198342319732781,2.4215231247490383,0.0,1.0310366955514154,1.8464285714285715,0,-0.002283728530354079,0.027188267659008947,-0.0008990286038765838
2025-08-18,15.0,3.0,3.0,0.4624758326131462,0.0035659272707791647,0.4624758326131462,2.439813434401904,0.0,1.2789837744547126,1.6,1,0.004534787965444043,0.02086169901133439,0.04467053851372649
2025-08-19,17.0,3.0,3.0,0.46300550636496524,0.0037652803353527154,0.46300550636496524,2.4207430889828134,0.0,1.2424204314808271,1.697058823529412,1,-0.0003357597341859808,-0.003311955725000315,-0.08517042831419608
2025-08-20,19.0,2.0,2.0,0.29668515753823166,0.0013699073047444342,0.29668515753823166,2.1044761684937714,0.0,0.9824917741920653,2.013157894736842,1,-0.0004957442944075741,0.007536470183176602,0.06266132421039217
2025-08-21,15.0,1.0,1.0,0.25,0.0011649607141028342,0.25,1.6786413507924691,0.0,0.4948748248313778,2.1733333333333333,1,-0.004632988678179739,-0.010885193792416814,0.007856382948318252
2025-08-22,15.0,1.0,1.0,0.25,0.0011649607141028342,0.25,1.6786413507924691,0.0,0.4948748248313778,2.1733333333333333,0,-0.003112825707807798,0.03406922978285287,-0.06314225010747498
2025-08-25,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2208697623227474,1.9261904761904762,1,0.0016517198128620514,-0.00393064232420004,0.012319760335729013
2025-08-26,19.0,2.0,2.0,0.4926953058059139,0.002718807829171545,0.4926953058059139,1.8789137275541403,0.0,1.3922113178560003,1.7552631578947369,1,-0.001179799783753488,-0.014805637811105443,0.03763487114463482
2025-08-27,20.0,1.0,1.0,0.25,0.001611701454636784,0.25,1.6376532054183666,0.0,1.456139328438556,2.0125,1,-0.00012937450494709957,0.012716557689945507,-0.007731036237109135
2025-08-28,20.0,1.0,1.0,0.25,0.001611701454636784,0.25,1.6376532054183666,0.0,1.456139328438556,2.0125,0,-0.00200688299981866,0.009640142544946162,0.0032405954656102853
2025-08-29,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.405891205083578,2.0852941176470585,1,0.0005452852864342717,-0.00773289059633453,-0.11456085769732494
2025-09-02,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.405891205083578,2.0852941176470585,0,-0.0044287981939014065,-0.01385061112670427,-0.11222166896842944
2025-09-03,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.405891205083578,2.0852941176470585,0,0.0,-0.034634207658777005,-0.04283000226881484
2025-09-04,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.405891205083578,2.0852941176470585,0,0.0,0.010908063735345808,-0.11891234458917521
2025-09-05,11.0,1.0,1.0,0.25,0.004780646131751957,0.25,1.8820910893791105,0.0,0.8098508698001964,2.1045454545454545,1,0.0,0.002270080455275769,-0.07211569399095441
2025-09-08,8.0,1.0,1.0,0.25,0.0015361401525626761,0.25,3.587398971499489,0.0,0.8120471402809575,2.10625,1,-7.384113487052257e-05,-0.012839056043417507,0.04732389546103133
2025-09-09,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8113785600058889,2.1666666666666665,1,-0.004814866167675236,0.0005667542128529046,0.023011103047001713
2025-09-10,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8113785600058889,2.1666666666666665,0,0.0008614843994301236,-0.02296244624521493,0.056307446788335325
2025-09-11,12.0,2.0,2.0,0.43932628952212927,0.00577235395983147,0.43932628952212927,2.3136888655294237,0.0,0.6154957900820399,2.1875,1,0.0,0.0016143172176736886,0.0778698649195948
2025-09-12,12.0,2.0,2.0,0.43932628952212927,0.00577235395983147,0.43932628952212927,2.3136888655294237,0.0,0.6154957900820399,2.1875,0,-0.000126955315150723,-0.027000674700960237,-0.019410106922791437
2025-09-15,9.0,1.0,1.0,0.25,0.0034348793987802532,0.25,2.5531715683006895,0.0,1.1899377750724462,1.9166666666666667,1,0.003360418256273645,0.011384938967732072,-0.08203758914196935
2025-09-16,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.239739116685357,2.15625,1,0.0007142044666375025,0.0054614591146495695,-0.024970526792418513
2025-09-17,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.239739116685357,2.15625,0,0.0008324802361723282,0.004924287766799873,-0.0013393665891702211
2025-09-18,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.239739116685357,2.15625,0,0.0,-0.035211234574206385,-0.11801036793192021
2025-09-19,11.0,2.0,2.0,0.387676141873877,0.004250329446640081,0.387676141873877,3.238633516537317,0.0,0.7819507875528382,2.1818181818181817,1,0.0,0.012237355710895015,-0.009819830058009016
2025-09-22,11.0,2.0,2.0,0.4434695060040715,0.004943600179216689,0.4434695060040715,2.727000138717301,0.0,0.5555465276620599,2.25,1,-0.0001080218362551344,0.00038464820200134753,0.03513527518728665
2025-09-23,11.0,2.0,2.0,0.4434695060040715,0.004943600179216689,0.4434695060040715,2.727000138717301,0.0,0.5555465276620599,2.25,0,8.344319069264472e-06,0.017715249180147996,0.09315820229957428
2025-09-24,11.0,2.0,2.0,0.4434695060040715,0.004943600179216689,0.4434695060040715,2.727000138717301,0.0,0.5555465276620599,2.25,0,0.008864694112385774,0.022760091724139064,0.10476867715124927
2025-09-25,12.0,1.0,1.0,0.25,0.0033175810967633855,0.25,2.8019503797983756,0.0,0.5587514035718186,2.25,1,-0.007293916298579783,-0.011430458690358858,-0.05378640886209418
2025-09-26,12.0,1.0,1.0,0.25,0.0033175810967633855,0.25,2.8019503797983756,0.0,0.5587514035718186,2.25,0,-0.00233246318992153,-0.014347561194618663,0.033557611764640116
2025-09-29,11.0,1.0,1.0,0.25,0.0017556824783853695,0.25,2.4231009938693586,0.0,0.9824090078409378,2.25,1,0.0013934751640172216,-0.02076675856768817,-0.08443270728384178
2025-09-30,9.0,1.0,1.0,0.25,0.002484248948707894,0.25,2.897331051102163,0.0,1.0138347071414067,2.1611111111111114,1,0.0014705636682033063,0.03211849198594807,0.020974632639906954
2025-10-01,11.0,2.0,2.0,0.44722920012020667,0.004846450633277206,0.44722920012020667,3.0734220278862345,0.0,1.0415698830194875,2.213636363636364,1,0.0005048890043961585,0.03687213120333643,-0.15647506400734723
2025-10-02,11.0,1.0,1.0,0.25,0.005353688688087587,0.25,2.408358117667763,0.0,0.9870996821245044,2.1818181818181817,1,0.01113992041344547,-0.017054410857130442,0.06879345753768318
